time,altitude,velocity,mass,fuel_mass,thrust,thrust_command,filtered_altitude,filtered_velocity,measured_altitude,measured_velocity
0.24000000000000007,992.7535940002873,-30.37213330029819,1199.9932042133878,199.9932042133878,800.0,18000.0,995.1473619859077,-30.357750680216853,992.9254031450715,-30.90104534690701
0.25000000000000006,992.449833334187,-30.379999919771628,1199.9898063200817,199.9898063200817,1000.0,18000.0,994.8938133192054,-30.37152807258482,992.6118753188845,-30.495524603896524
0.26000000000000006,992.146002335414,-30.38619983482357,1199.9857288481144,199.98572884811438,1200.0,18000.0,994.5851861208109,-30.354644960143467,991.807541335261,-30.20269694817131
0.2700000000000001,991.8421176710929,-30.390733029407944,1199.9809717974858,199.98097179748584,1400.0,18000.0,994.3624292519639,-30.33031536349643,992.3576174323408,-30.111348993673083
0.2800000000000001,991.5381960085225,-30.393599484646785,1199.975535168196,199.97553516819607,1600.0,18000.0,994.0380450514588,-30.345920146887003,991.1185872469111,-30.48636319740215
0.2900000000000001,991.2342540152051,-30.39479917883015,1199.969418960245,199.9694189602451,1800.0,18000.0,993.7742291194036,-30.32154169626765,991.3998857309069,-30.102135640693444
0.3000000000000001,990.930308358874,-30.394332087415997,1199.962623173633,199.9626231736329,2000.0,18000.0,993.4658783314584,-30.334390504682403,990.6907212399514,-30.450029780415143
0.3100000000000001,990.6263757075217,-30.39219818303003,1199.9551478083595,199.95514780835947,2200.0,18000.0,993.1266113203644,-30.376057471239587,990.0732082205186,-30.75106017025423
0.3200000000000001,990.3224727294293,-30.38839743546556,1199.9469928644246,199.9469928644246,2400.0,18000.0,992.8868237523907,-30.33660426680506,990.7287356406264,-29.98152542689431
0.3300000000000001,990.0186160931935,-30.382929811683333,1199.9381583418285,199.9381583418285,2600.0,18000.0,992.5964024803919,-30.311130834356128,989.9826110324033,-30.081869942315727
0.34000000000000014,989.714822467756,-30.375795275811342,1199.9286442405712,199.9286442405712,2800.0,18000.0,992.3263262803807,-30.336950871139802,989.8956404802798,-30.569331202192878
0.35000000000000014,989.4111085224312,-30.36699378914462,1199.9184505606527,199.91845056065267,3000.0,18000.0,992.0528742848612,-30.293814065946304,989.5918063251854,-29.905582819204827
0.36000000000000015,989.1074909269347,-30.356525310145027,1199.907577302073,199.90757730207292,3200.0,18000.0,991.7565446471131,-30.253145880691754,989.0895779073797,-29.887132213400825
0.37000000000000016,988.8039863514118,-30.34438979444102,1199.896024464832,199.89602446483195,3400.0,18000.0,991.3303015623385,-30.237613196935424,987.4941137993669,-30.097819043128453
0.38000000000000017,988.5006114664656,-30.330587194827395,1199.8837920489298,199.88379204892976,3600.0,18000.0,991.0516849061631,-30.255880817238598,988.5441350005847,-30.420289399967153
0.3900000000000002,988.1973829431851,-30.31511746126502,1199.8708800543664,199.87088005436635,3800.0,18000.0,990.7708427486921,-30.321431549079268,988.2432633314528,-30.91138813564529
0.4000000000000002,987.8943174531744,-30.297980540880566,1199.8572884811417,199.85728848114172,4000.0,18000.0,990.4722066247484,-30.308373071114044,987.7844815092557,-30.190846769427043
0.4100000000000002,987.5914316685802,-30.279176377966188,1199.8430173292559,199.84301732925587,4200.0,18000.0,990.2580238313687,-30.321001508347468,988.330378690951,-30.43465744344828
0.4200000000000002,987.2887422621205,-30.258704913979223,1199.8280665987088,199.8280665987088,4400.0,18000.0,989.9206709942994,-30.329824560218178,986.884495460674,-30.409232027054586
0.4300000000000002,986.986265907113,-30.236566087541863,1199.8124362895005,199.8124362895005,4600.0,18000.0,989.6730005914658,-30.310636179660758,987.443966965964,-30.137940754643957
0.4400000000000002,986.684019277503,-30.2127598344408,1199.796126401631,199.796126401631,4800.0,18000.0,989.3476144498812,-30.28545052214536,986.4191391756195,-30.058779604506793
0.45000000000000023,986.3820190478926,-30.187286087626866,1199.7791369351003,199.77913693510027,5000.0,18000.0,989.0559087871497,-30.246574728977524,986.4305578225667,-29.896692590466998
0.46000000000000024,986.0802818935684,-30.160144777214654,1199.7614678899083,199.76146788990832,5200.0,18000.0,988.7232434430978,-30.247761598199173,985.7292553466298,-30.258443421193984
0.47000000000000025,985.77882449053,-30.131335830482122,1199.7431192660551,199.74311926605515,5400.0,18000.0,988.4091961401845,-30.28002446987143,985.582770413964,-30.57039031492176
0.48000000000000026,985.4776635155183,-30.100859171870187,1199.7240910635408,199.72409106354075,5600.0,18000.0,988.1308488915711,-30.254276281905913,985.6257236540506,-30.022542590216222
0.49000000000000027,985.176815646044,-30.06871472298229,1199.7043832823651,199.70438328236514,5800.0,18000.0,987.8357012398506,-30.242757740014806,985.1793723743652,-30.139090862994834
0.5000000000000002,984.8762975604162,-30.034902402583956,1199.6839959225283,199.6839959225283,6000.0,18000.0,987.4689923348046,-30.23459156595468,984.168612189391,-30.161095999413565
0.5100000000000002,984.5761259377703,-29.999422126602344,1199.6629289840303,199.66292898403026,6200.0,18000.0,987.1625699692748,-30.235142940096097,984.4047686795069,-30.24010530736883
0.5200000000000002,984.2763174580966,-29.962273808125754,1199.641182466871,199.641182466871,6400.0,18000.0,986.8658804325738,-30.19573450119463,984.1956746022636,-29.841058551081392
0.5300000000000002,983.9768888022691,-29.923457357403148,1199.6187563710505,199.6187563710505,6600.0,18000.0,986.6712905646039,-30.163269452430526,984.9199817528744,-29.871084013553595
0.5400000000000003,983.6778566520728,-29.882972681843633,1199.5956506965688,199.59565069656878,6800.0,18000.0,986.3848246928869,-30.137473152844823,983.8066318474342,-29.905306456573484
0.5500000000000003,983.3792376902335,-29.84081968601595,1199.5718654434256,199.57186544342562,7000.0,18000.0,985.9883274318566,-30.108603222425412,982.4198520825839,-29.848773848650715
0.5600000000000003,983.0810486004452,-29.79699827164793,1199.5474006116212,199.54740061162124,7200.0,18000.0,985.7006110592126,-30.003545463973108,983.1111637054157,-29.058025637902343
0.5700000000000003,982.7833060673988,-29.751508337625925,1199.5222562011556,199.52225620115564,7400.0,18000.0,985.3992625117922,-29.96929533106838,982.6871255850083,-29.66104413492584
0.5800000000000003,982.4860267768107,-29.70434977999425,1199.4964322120288,199.49643221202882,7600.0,18000.0,985.1062033498089,-29.977861117089553,982.4686708919581,-30.05495319128011
0.5900000000000003,982.189227415451,-29.655522491954585,1199.4699286442408,199.46992864424078,7800.0,18000.0,984.8716468970988,-29.923069263595455,982.7606388227085,-29.429942582148552
0.6000000000000003,981.892924671172,-29.605026363865385,1199.4427454977915,199.44274549779152,8000.0,18000.0,984.6133262718583,-29.91854659726629,982.2884406446934,-29.877842600303808
0.6100000000000003,981.5971352329364,-29.552861283241242,1199.414882772681,199.41488277268104,8200.0,18000.0,984.3818468835129,-29.924033597747556,982.2985323884044,-29.973416602078927
0.6200000000000003,981.3018757908463,-29.499027134752257,1199.3863404689093,199.38634046890934,8400.0,18000.0,984.1031926289363,-29.81581928267373,981.5953043377465,-28.841890447009263
0.6300000000000003,981.0071630361715,-29.443523800223385,1199.3571185864764,199.35711858647642,8600.0,18000.0,983.7440628534033,-29.79557866631678,980.5118948736061,-29.613413119104216
0.6400000000000003,980.7130136613772,-29.38635115863377,1199.3272171253823,199.32721712538228,8800.0,18000.0,983.4459405024551,-29.769760185171965,980.762839343921,-29.53739385486863
0.6500000000000004,980.4194443601534,-29.32750908611605,1199.296636085627,199.29663608562691,9000.0,18000.0,983.0657577166716,-29.72347818602219,979.6441126446203,-29.30694019367424
0.6600000000000004,980.1264718274431,-29.26699745595566,1199.2653754672103,199.26537546721033,9200.0,18000.0,982.7187139420624,-29.66362234009648,979.59531997058,-29.124919726765107
0.6700000000000004,979.8341127594704,-29.204816138590118,1199.2334352701325,199.23343527013253,9400.0,18000.0,982.3842826120916,-29.57124368779532,979.3744006423535,-28.739835817084856
0.6800000000000004,979.5423838537694,-29.140965001608286,1199.2008154943935,199.2008154943935,9600.0,18000.0,982.0609300716426,-29.537877664662787,979.1507572076013,-29.237583456469988
0.6900000000000004,979.2513018092126,-29.075443909749623,1199.1675161399933,199.16751613999327,9800.0,18000.0,981.8206431062681,-29.52856021866449,979.6580604178974,-29.44470320467981
0.7000000000000004,978.9608833260394,-29.008252724903414,1199.1335372069318,199.1335372069318,10000.0,18000.0,981.5460401249755,-29.437315186659912,979.0746132933415,-28.616109898618685
0.7100000000000004,978.6711451058843,-28.93939130610799,1199.0988786952091,199.09887869520912,10200.0,18000.0,981.1781764613384,-29.38198378284875,977.8674034886037,-28.884001148548297
0.7200000000000004,978.382103851806,-28.86885950954992,1199.0635406048252,199.06354060482522,10400.0,18000.0,980.9115633400975,-29.30721666936555,978.5120452489302,-28.634312648016728
0.7300000000000004,978.0937762683154,-28.79665718856322,1199.02752293578,199.0275229357801,10600.0,18000.0,980.5679370973754,-29.295774419677844,977.4753009128764,-29.192794172488505
0.7400000000000004,977.8061790614045,-28.72278419362849,1198.9908256880738,198.99082568807376,10800.0,18000.0,980.3178583720592,-29.229565856875915,978.067149844213,-28.633688791658532
0.7500000000000004,977.5193289385744,-28.64724037237208,1198.9534488617062,198.9534488617062,11000.0,18000.0,980.050530071228,-29.160939862140623,977.6445753637473,-28.54330590952299
0.7600000000000005,977.2332426088648,-28.57002556956524,1198.9153924566774,198.9153924566774,11200.0,18000.0,979.7348000889127,-29.094880821968253,976.8932302480755,-28.50034946041694
0.7700000000000005,976.9479367828812,-28.491139627123207,1198.8766564729874,198.8766564729874,11400.0,18000.0,979.4707673819746,-29.05593724502454,977.0944730195306,-28.705445052531118
0.7800000000000005,976.6634281728251,-28.410582384104345,1198.837240910636,198.83724091063596,11600.0,18000.0,979.2833221866169,-28.97718677130517,977.5963154283975,-28.26843250783081
0.7900000000000005,976.379733492521,-28.328353676709195,1198.7971457696233,198.79714576962328,11800.0,18000.0,978.9333981423472,-28.89260685358656,975.7840817439197,-28.131387594119047
0.8000000000000005,976.0968694574461,-28.244453338279577,1198.7563710499494,198.7563710499494,12000.0,18000.0,978.6010111903458,-28.80417896394359,975.6095286223325,-28.00832795715684
0.8100000000000005,975.8148527847583,-28.15888119929762,1198.7149167516143,198.71491675161428,12200.0,18000.0,978.3803251287375,-28.764269657029544,976.394150574262,-28.405085894803133
0.8200000000000005,975.5337001933249,-28.07163708738482,1198.672782874618,198.67278287461795,12400.0,18000.0,978.1438314416584,-28.682622972256976,976.015388257947,-27.94780280930387
0.8300000000000005,975.2534284037514,-27.982720827301037,1198.6299694189604,198.6299694189604,12600.0,18000.0,977.8958941458675,-28.555728968281763,975.6644584837486,-27.41368293250485
0.8400000000000005,974.9740541384102,-27.892132240943525,1198.5864763846416,198.58647638464163,12800.0,18000.0,977.5914407393216,-28.511981380478666,974.8513600804088,-28.11825309025077
0.8500000000000005,974.6955941214687,-27.7998711473459,1198.5423037716616,198.54230377166164,13000.0,18000.0,977.257380356055,-28.46524466571435,974.250836906656,-28.04461423283553
0.8600000000000005,974.4180650789185,-27.70593736267713,1198.4974515800204,198.49745158002042,13200.0,18000.0,976.9695937428708,-28.379079376166132,974.3795142242114,-27.603591770232136
0.8700000000000006,974.1414837386039,-27.610330700240475,1198.451919809718,198.451919809718,13400.0,18000.0,976.7006172824106,-28.277389011102485,974.279829138269,-27.362175725529667
0.8800000000000006,973.8658668302504,-27.51305097047243,1198.4057084607543,198.40570846075434,13600.0,18000.0,976.4177923317884,-28.15734918472476,973.8723677761893,-27.076990747325237
0.8900000000000006,973.5912310854934,-27.41409798094166,1198.3588175331295,198.35881753312947,13800.0,18000.0,976.121903365497,-28.001418989348764,973.4589026688744,-26.598047230964774
0.9000000000000006,973.317593237907,-27.31347153634788,1198.3112470268434,198.31124702684338,14000.0,18000.0,975.8727557201263,-27.958338970741167,973.6304269117895,-27.570618803272765
0.9100000000000006,973.0449700230326,-27.211171438520775,1198.262996941896,198.26299694189606,14200.0,18000.0,975.5364325255139,-27.869148045061834,972.5095237740021,-27.06642971394782
0.9200000000000006,972.7733781784079,-27.107197486418855,1198.2140672782875,198.21406727828753,14400.0,18000.0,975.248953951537,-27.771532974374775,972.661646785745,-26.892997338191226
0.9300000000000006,972.5028344435952,-27.00154947612831,1198.1644580360178,198.16445803601778,14600.0,18000.0,974.9980038819716,-27.696719491929837,972.739453255882,-27.023398149925374
0.9400000000000006,972.2333555602103,-26.894227200861863,1198.1141692150868,198.1141692150868,14800.0,18000.0,974.679199363892,-27.661915679563617,971.809958701176,-27.348681368267624
0.9500000000000006,971.9649582719511,-26.78523045095758,1198.0632008154946,198.0632008154946,15000.0,18000.0,974.3854495070946,-27.54855519287331,971.7417007959176,-26.52831081266054
0.9600000000000006,971.6976593246269,-26.674559013877687,1198.0115528372412,198.0115528372412,15200.0,18000.0,974.1273751760543,-27.49852773833511,971.804706196692,-27.048280647491282
0.9700000000000006,971.4314754661865,-26.562212674207352,1197.9592252803266,197.95922528032656,15400.0,18000.0,973.8664442513602,-27.39333671053047,971.5180659291121,-26.4466174602887
0.9800000000000006,971.1664234467472,-26.44819121365347,1197.9062181447507,197.9062181447507,15600.0,18000.0,973.552249299089,-27.294210407664405,970.7244947286466,-26.402073681869812
0.9900000000000007,970.9025200186238,-26.33249441104341,1197.8525314305136,197.85253143051364,15800.0,18000.0,973.2901868069648,-27.232327916937226,970.9316243778468,-26.675385500392597
1.0000000000000007,970.6397819363569,-26.215122042323763,1197.7981651376153,197.79816513761534,16000.0,18000.0,973.0430356879215,-27.113783793684835,970.8186756165311,-26.04688668441329
1.0100000000000007,970.3782259567425,-26.096073880559057,1197.7431192660556,197.7431192660556,16200.0,18000.0,972.8307072769624,-26.98039874081121,970.9197515783302,-25.779933264948586
1.0200000000000007,970.1178688388601,-25.975349695930475,1197.6873938158346,197.68739381583464,16400.0,18000.0,972.4905399647544,-26.90802858752059,969.4290341548815,-26.256697207905013
1.0300000000000007,969.8587273441018,-25.852949255734536,1197.6309887869525,197.63098878695246,16600.0,18000.0,972.2531104660496,-26.78710707581462,970.1162449777062,-25.698813470460873
1.0400000000000007,969.6008182362011,-25.72887232438178,1197.573904179409,197.57390417940906,16800.0,18000.0,972.0136336273802,-26.565701655951695,969.8583420793542,-24.57305287718536
1.0500000000000007,969.3441582812623,-25.603118663395417,1197.5161399932044,197.51613999320443,17000.0,18000.0,971.7752306183031,-26.43537638749065,969.6296035366088,-25.262448971341236
1.0600000000000007,969.0887642477882,-25.475688031409966,1197.4576962283386,197.4576962283386,17200.0,18000.0,971.5542840694263,-26.31986581434341,969.5657651295347,-25.280270656018228
1.0700000000000007,968.8346529067103,-25.34658018416989,1197.3985728848115,197.39857288481153,17400.0,18000.0,971.2665574909227,-26.19976817471126,968.6770182843901,-25.11888941802191
1.0800000000000007,968.5818410314168,-25.215794874528193,1197.3387699626232,197.33876996262325,17600.0,18000.0,970.9594445842451,-26.108475402895152,968.1954284241481,-25.286840456550195
1.0900000000000007,968.3303453977819,-25.083331852445014,1197.2782874617737,197.27828746177374,17800.0,18000.0,970.6722664882075,-26.00350482366855,968.0876636238673,-25.058769610629117
1.1000000000000008,968.0801827841948,-24.9491908649862,1197.217125382263,197.21712538226302,18000.0,18000.0,970.52879104614,-25.95409138357807,969.2375120675315,-25.509370422763723
1.1100000000000008,967.8313616188846,-24.81504219707642,1197.1559633027523,197.1559633027523,18000.0,18000.0,970.2933611129331,-25.8885679410636,968.1744917140718,-25.298856958433316
1.1200000000000008,967.5838819786595,-24.68088584793089,1197.0948012232416,197.09480122324157,18000.0,18000.0,969.9988166062162,-25.735131213841306,967.3479160457648,-24.354200668840683
1.1300000000000008,967.337743940336,-24.546721816764716,1197.0336391437309,197.03363914373085,18000.0,18000.0,969.735923340583,-25.648622617471524,967.3698839498837,-24.87004525014351
1.1400000000000008,967.0929475807383,-24.41255010279287,1196.9724770642201,196.97247706422013,18000.0,18000.0,969.4358605791356,-25.504627433535617,966.7352957261082,-24.208670778112467
1.1500000000000008,966.8494929766981,-24.278370705230213,1196.9113149847094,196.9113149847094,18000.0,18000.0,969.140705487306,-25.37550800301762,966.4843096608396,-24.21343312835562
1.1600000000000008,966.6073802050555,-24.144183623291482,1196.8501529051987,196.85015290519868,18000.0,18000.0,968.8896515510762,-25.27192357547318,966.6301661250075,-24.339663727573228
1.1700000000000008,966.3666093426582,-24.009988856191296,1196.788990825688,196.78899082568796,18000.0,18000.0,968.7445445347007,-25.12671253287545,967.4385813873208,-23.819813149495893
1.1800000000000008,966.1271804663616,-23.87578640314415,1196.7278287461772,196.72782874617724,18000.0,18000.0,968.3815509985338,-24.99602629045924,965.1146091730327,-23.81985010871332
1.1900000000000008,965.889093653029,-23.741576263364426,1196.6666666666665,196.66666666666652,18000.0,18000.0,968.099215940745,-24.845008287705873,965.5582004206449,-23.48584626292556
1.2000000000000008,965.6523489795319,-23.607358436066374,1196.6055045871558,196.6055045871558,18000.0,18000.0,967.8149032077021,-24.724685395785933,965.2560886103155,-23.641779368506445
1.2100000000000009,965.4169465227493,-23.473132920464135,1196.544342507645,196.54434250764507,18000.0,18000.0,967.6003569031558,-24.57355749242865,965.6694401622395,-23.2134063622131
1.2200000000000009,965.1828863595681,-23.338899715771724,1196.4831804281343,196.48318042813435,18000.0,18000.0,967.2985950284442,-24.46012675183819,964.5827381560403,-23.43925008652401
1.2300000000000009,964.9501685668832,-23.204658821203033,1196.4220183486236,196.42201834862362,18000.0,18000.0,967.0400051167301,-24.354179835751886,964.7126959113027,-23.400657590975147
1.2400000000000009,964.7187932215974,-23.07041023597184,1196.360856269113,196.3608562691129,18000.0,18000.0,966.8961566392309,-24.213653424445052,965.6015203417379,-22.94891572268355
1.2500000000000009,964.488760400621,-22.936153959291794,1196.2996941896022,196.29969418960218,18000.0,18000.0,966.5923728176532,-24.058367619518084,963.8583184234535,-22.66079537517536
1.260000000000001,964.2600701808727,-22.801889990376434,1196.2385321100915,196.23853211009146,18000.0,18000.0,966.4652503638258,-23.901745898787386,965.321148279379,-22.49215041221109
1.270000000000001,964.0327226392786,-22.66761832843917,1196.1773700305807,196.17737003058073,18000.0,18000.0,966.1460290930735,-23.79286016393855,963.2730376563017,-22.812888550299043
1.280000000000001,963.806717852773,-22.53333897269329,1196.11620795107,196.11620795107,18000.0,18000.0,965.9754435265028,-23.688138128782587,964.4401734273663,-22.745639812378926
1.290000000000001,963.5820558982977,-22.399051922351973,1196.0550458715593,196.0550458715593,18000.0,18000.0,965.7582957350896,-23.535990486536647,963.8039656123708,-22.166661706323172
1.300000000000001,963.3587368528027,-22.26475717662826,1195.9938837920486,195.99388379204856,18000.0,18000.0,965.471993323282,-23.410652916227665,962.8952716170137,-22.282614783446803
1.310000000000001,963.1367607932459,-22.130454734735093,1195.9327217125378,195.93272171253784,18000.0,18000.0,965.076406703275,-23.313364727318437,961.5161271232114,-22.43777102713538
1.320000000000001,962.9161277965928,-21.99614459588527,1195.8715596330271,195.87155963302712,18000.0,18000.0,964.8477504050371,-23.219076209634068,962.7898437208962,-22.370479550474723
1.330000000000001,962.696837939817,-21.861826759291482,1195.8103975535164,195.8103975535164,18000.0,18000.0,964.7142797237117,-23.12625550593863,963.5130435917828,-22.29086917267967
1.340000000000001,962.4788912998997,-21.7275012241663,1195.7492354740057,195.74923547400567,18000.0,18000.0,964.4687386569956,-22.982457860442818,962.2588690565512,-21.688279050980473
1.350000000000001,962.2622879538303,-21.59316798972217,1195.688073394495,195.68807339449495,18000.0,18000.0,964.3201572511324,-22.886604737906136,962.9829245983634,-22.023926635076002
1.360000000000001,962.0470279786058,-21.45882705517141,1195.6269113149842,195.62691131498423,18000.0,18000.0,964.1510025114875,-22.743519977802077,962.6286098546833,-21.455757136865536
1.370000000000001,961.8331114512313,-21.324478419726237,1195.5657492354735,195.5657492354735,18000.0,18000.0,963.8701379729096,-22.587752717766595,961.3423571257073,-21.185847377447256
1.380000000000001,961.6205384487196,-21.190122082598727,1195.5045871559628,195.50458715596278,18000.0,18000.0,963.6551310052693,-22.465996160564572,961.7200682965063,-21.370187145746364
1.390000000000001,961.4093090480916,-21.055758043000843,1195.443425076452,195.44342507645206,18000.0,18000.0,963.434038913801,-22.336531756714052,961.4442100905866,-21.17135212205937
1.400000000000001,961.199423326376,-20.92138630014443,1195.3822629969413,195.38226299694134,18000.0,18000.0,963.2162532223211,-22.17515329082146,961.2561819990016,-20.722747097788115
1.410000000000001,960.990881360609,-20.78700685324121,1195.3211009174306,195.3211009174306,18000.0,18000.0,963.0730168769572,-22.07347311202824,961.7838897686817,-21.158351502889264
1.420000000000001,960.7836832278352,-20.65261970150278,1195.25993883792,195.2599388379199,18000.0,18000.0,962.9507351807779,-21.98995040496137,961.8501999151633,-21.23824604135953
1.430000000000001,960.577829005107,-20.51822484414062,1195.1987767584092,195.19877675840917,18000.0,18000.0,962.705855308459,-21.82512833268476,960.5019364575892,-20.341729682195247
1.440000000000001,960.3733187694845,-20.383822280366086,1195.1376146788984,195.13761467889844,18000.0,18000.0,962.4866512479483,-21.69967871304751,960.5138147033521,-20.570632136312263
1.450000000000001,960.1701525980357,-20.24941200939042,1195.0764525993877,195.07645259938772,18000.0,18000.0,962.2445952704393,-21.569442070721568,960.066091472857,-20.39731228978807
1.460000000000001,959.9683305678366,-20.114994030424732,1195.015290519877,195.015290519877,18000.0,18000.0,961.9875005623319,-21.398509203781252,959.6736481893645,-19.860113401318426
1.470000000000001,959.767852755971,-19.980568342680023,1194.9541284403663,194.95412844036628,18000.0,18000.0,961.7833865559941,-21.27750240552895,959.9463604989536,-20.18844122125822
1.480000000000001,959.5687192395308,-19.84613494536716,1194.8929663608556,194.89296636085555,18000.0,18000.0,961.6068998181194,-21.125146673886473,960.0185191772474,-19.753945089104178
1.490000000000001,959.3709300956154,-19.711693837696902,1194.8318042813448,194.83180428134483,18000.0,18000.0,961.4239459518109,-20.964912525009808,959.7773611550349,-19.522805185119818
1.500000000000001,959.1744854013325,-19.57724501887988,1194.770642201834,194.7706422018341,18000.0,18000.0,961.157550146217,-20.842951205602727,958.7599878958715,-19.74529933093897
1.5100000000000011,958.9793852337975,-19.442788488126595,1194.7094801223234,194.70948012232338,18000.0,18000.0,960.9770983352313,-20.68462382589211,959.3530320363592,-19.259677408496557
1.5200000000000011,958.7856296701336,-19.308324244647444,1194.6483180428127,194.64831804281266,18000.0,18000.0,960.7569063890232,-20.543474046268383,958.7751788731515,-19.27312602965481
1.5300000000000011,958.5932187874721,-19.173852287652693,1194.587155963302,194.58715596330194,18000.0,18000.0,960.6044208736575,-20.42425901207189,959.2320512353663,-19.351323704303443
1.5400000000000011,958.4021526629521,-19.039372616352484,1194.5259938837912,194.52599388379122,18000.0,18000.0,960.4115489216456,-20.291836152072968,958.6757013535371,-19.100030412082653
1.5500000000000012,958.2124313737205,-18.904885229956847,1194.4648318042805,194.4648318042805,18000.0,18000.0,960.1807531066918,-20.120177754301743,958.1035907721069,-18.57525217436069
1.5600000000000012,958.0240549969323,-18.770390127675682,1194.4036697247698,194.40366972476977,18000.0,18000.0,960.0063541131653,-19.96079370255912,958.4367631714263,-18.52633723687549
1.5700000000000012,957.8370236097502,-18.63588730871877,1194.342507645259,194.34250764525905,18000.0,18000.0,959.8546950031816,-19.8276729479261,958.4897630133273,-18.629586156228942
1.5800000000000012,957.6513372893451,-18.501376772295778,1194.2813455657483,194.28134556574832,18000.0,18000.0,959.6684568803628,-19.704351333060874,957.9923137749926,-18.594456799273814
1.5900000000000012,957.4669961128956,-18.36685851761624,1194.2201834862376,194.2201834862376,18000.0,18000.0,959.4645191212405,-19.57450634314744,957.6290792891398,-18.405901433926545
1.6000000000000012,957.284000157588,-18.232332543889576,1194.1590214067269,194.15902140672688,18000.0,18000.0,959.2513170231249,-19.422434252458547,957.3324981400843,-18.0537854362585
1.6100000000000012,957.1023495006169,-18.09779885032508,1194.0978593272162,194.09785932721616,18000.0,18000.0,958.9955092367125,-19.227199093974637,956.6932391590002,-17.470082667619444
1.6200000000000012,956.9220442191846,-17.96325743613193,1194.0366972477054,194.03669724770543,18000.0,18000.0,958.7378618658847,-19.137230586573995,956.4190355284347,-18.32751401996825
